Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor0                                              (10, 1)   512.00B
Tensor1                                              (10, 1)   512.00B
Tensor2                                              (10, 1)   512.00B
Tensor3                                              (10, 1)   512.00B
Tensor4                                              (10, 1)   512.00B
Tensor5                                              (10, 1)   512.00B
Tensor6                                              (10, 1)   512.00B
Tensor7                                              (10, 1)   512.00B
Tensor8                                              (10, 1)   512.00B
Tensor9                                              (10, 1)   512.00B
Tensor10                                             (10, 1)   512.00B
Tensor11                                             (10, 1)   512.00B
Tensor12                                             (10, 1)   512.00B
Tensor13                                             (10, 1)   512.00B
Tensor14                                             (10, 1)   512.00B
Tensor15                                             (10, 1)   512.00B
Tensor16                                             (10, 1)   512.00B
Parameter17                                         (256, 1)     1.00K
Parameter18                                           (256,)     1.00K
Tensor19                                            (256, 1)     1.00K
Tensor20                                              (256,)     2.00K
Parameter21                                       (256, 279)   279.00K
Parameter22                                           (256,)     1.00K
Parameter23                                       (256, 256)   256.00K
Parameter24                                           (256,)     1.00K
Tensor25                                          (256, 256)   256.00K
Tensor26                                              (256,)     2.00K
Parameter27                                       (256, 256)   256.00K
Parameter28                                           (256,)     1.00K
Tensor29                                          (256, 256)   256.00K
Tensor30                                              (256,)     2.00K
Parameter31                                         (2, 256)     2.00K
Parameter32                                             (2,)   512.00B
Tensor33                                            (2, 256)     2.00K
Tensor34                                                (2,)   512.00B
Tensor35                                                (1,)   512.00B
Tensor36                                                (1,)   512.00B
Tensor37                                           (111709,)   436.50K
Tensor38                                           (111709,)   436.50K
Parameter39                                       (9975614,)    38.05M
Parameter40                                           (893,)     3.50K
Tensor41                                        (2, 9975614)   152.22M
Parameter42                                           (893,)     3.50K
Parameter43                                           (893,)     3.50K
Parameter44                                         (56973,)   223.00K
Parameter45                                           (638,)     2.50K
Tensor46                                          (2, 56973)   890.50K
Parameter47                                           (638,)     2.50K
Parameter48                                           (638,)     2.50K
Parameter49                                         (35600,)   139.50K
Parameter50                                           (558,)     2.50K
Tensor51                                          (2, 35600)   556.50K
Parameter52                                           (558,)     2.50K
Parameter53                                           (558,)     2.50K
Parameter54                                         (15568,)    61.00K
Parameter55                                           (279,)     1.50K
Tensor56                                          (2, 15568)   243.50K
Parameter57                                           (279,)     1.50K
Parameter58                                           (279,)     1.50K
Parameter59                                          (7784,)    30.50K
Parameter60                                           (279,)     1.50K
Tensor61                                           (2, 7784)   122.00K
Tensor62                                                (1,)   512.00B
Tensor63                                           (1000, 1)     4.00K
Tensor64                                           (1000, 1)     4.00K
Tensor65                                           (1000, 1)     4.00K
Tensor66                                           (1000, 1)     4.00K
Tensor67                                           (1000, 1)     4.00K
Tensor68                                           (1000, 1)     4.00K
Tensor69                                           (1000, 1)     4.00K
Tensor70                                           (1000, 1)     4.00K
Tensor71                                           (1000, 1)     0.00B
Tensor72                                           (1000, 1)     4.00K
Tensor73                                           (1000, 1)     0.00B
Tensor74                                           (1000, 1)     4.00K
Tensor75                                           (1000, 1)     0.00B
Tensor76                                           (1000, 1)     4.00K
Tensor77                                           (1000, 1)     0.00B
Tensor78                                           (1000, 1)     4.00K
Tensor79                                           (1000, 1)     0.00B
Tensor80                                           (1000, 1)     4.00K
Tensor81                                           (1000, 1)     0.00B
Tensor82                                           (1000, 1)     4.00K
Tensor83                                           (1000, 1)     0.00B
Tensor84                                           (1000, 1)     0.00B
Tensor85                                                (1,)   512.00B
Parameter86                                           (8, 1)   512.00B
Parameter86.grad                                      (8, 1)   512.00B
Parameter87                                             (8,)   512.00B
Parameter87.grad                                        (8,)   512.00B
Tensor88                                              (8, 1)   512.00B
Parameter89                                           (8, 8)   512.00B
Parameter89.grad                                      (8, 8)   512.00B
Parameter90                                             (8,)   512.00B
Parameter90.grad                                        (8,)   512.00B
Tensor91                                              (8, 8)   512.00B
Parameter92                                           (2, 8)   512.00B
Parameter92.grad                                      (2, 8)   512.00B
Parameter93                                             (2,)   512.00B
Parameter93.grad                                        (2,)   512.00B
Tensor94                                              (2, 8)   512.00B
Tensor95                                                (1,)   512.00B
Tensor96                                                (1,)   512.00B
Tensor97                                                (1,)   512.00B
Parameter98                                           (8, 1)   512.00B
Parameter98.grad                                      (8, 1)   512.00B
Parameter99                                             (8,)   512.00B
Parameter99.grad                                        (8,)   512.00B
Tensor100                                             (8, 1)   512.00B
Parameter101                                          (8, 8)   512.00B
