Element type                                            Size  Used MEM
-------------------------------------------------------------------------------
Storage on cuda:0
Tensor0                                              (10, 1)   512.00B
Parameter4012.grad                                      (8,)     0.00B
Parameter4013                                         (8, 8)   512.00B
Parameter4013.grad                                    (8, 8)     0.00B
Parameter4014                                           (8,)   512.00B
Parameter4014.grad                                      (8,)     0.00B
Parameter4015                                         (2, 8)   512.00B
Parameter4015.grad                                    (2, 8)     0.00B
Parameter4016                                           (2,)   512.00B
Parameter4016.grad                                      (2,)     0.00B
Parameter4017                                         (8, 1)   512.00B
Parameter4017.grad                                    (8, 1)     0.00B
Parameter4018                                           (8,)   512.00B
Parameter4018.grad                                      (8,)     0.00B
Parameter4019                                         (8, 8)   512.00B
Parameter4019.grad                                    (8, 8)     0.00B
Parameter4020                                           (8,)   512.00B
Parameter4020.grad                                      (8,)     0.00B
Parameter4021                                         (2, 8)   512.00B
Parameter4021.grad                                    (2, 8)     0.00B
Parameter4022                                           (2,)   512.00B
Parameter4022.grad                                      (2,)     0.00B
Parameter4023                                         (8, 1)   512.00B
Parameter4023.grad                                    (8, 1)     0.00B
Parameter4024                                           (8,)   512.00B
Parameter4024.grad                                      (8,)     0.00B
Parameter4025                                         (8, 8)   512.00B
Parameter4025.grad                                    (8, 8)     0.00B
Parameter4026                                           (8,)   512.00B
Parameter4026.grad                                      (8,)     0.00B
Parameter4027                                         (2, 8)   512.00B
Parameter4027.grad                                    (2, 8)     0.00B
Parameter4028                                           (2,)   512.00B
Parameter4028.grad                                      (2,)     0.00B
Parameter4029                                         (8, 1)   512.00B
Parameter4029.grad                                    (8, 1)     0.00B
Parameter4030                                           (8,)   512.00B
Parameter4030.grad                                      (8,)     0.00B
Parameter4031                                         (8, 8)   512.00B
Parameter4031.grad                                    (8, 8)     0.00B
Parameter4032                                           (8,)   512.00B
Parameter4032.grad                                      (8,)     0.00B
Parameter4033                                         (2, 8)   512.00B
Parameter4033.grad                                    (2, 8)     0.00B
Parameter4034                                           (2,)   512.00B
Parameter4034.grad                                      (2,)     0.00B
Tensor4035                                         (1600, 1)     6.50K
Tensor4036                                         (1600, 1)     6.50K
Tensor4037                                         (1600, 1)     6.50K
Tensor4038                                         (1600, 1)     6.50K
Tensor4039                                         (1600, 1)     6.50K
Tensor4040                                              (1,)   512.00B
Tensor4041                                              (1,)   512.00B
Tensor4042                                              (1,)   512.00B
Tensor4043                                              (1,)   512.00B
Tensor4044                                              (1,)   512.00B
Tensor4045                                              (1,)   512.00B
Tensor4046                                              (1,)   512.00B
Tensor4047                                              (1,)   512.00B
Tensor4048                                         (1600, 1)     6.50K
Tensor4049                                         (1600, 1)     6.50K
Tensor4050                                         (1600, 1)     6.50K
Tensor4051                                              (1,)   512.00B
Tensor4052                                              (1,)   512.00B
Tensor4053                                              (1,)   512.00B
Tensor4054                                              (1,)   512.00B
Tensor4055                                         (1600, 1)     6.50K
Tensor4056                                         (1600, 1)     6.50K
Tensor4057                                         (1600, 1)     6.50K
Tensor4058                                         (1600, 1)     6.50K
Tensor4059                                         (1600, 1)     6.50K
Tensor4060                                              (1,)   512.00B
Tensor4061                                              (1,)   512.00B
Tensor4062                                              (1,)   512.00B
Tensor4063                                              (1,)   512.00B
Tensor4064                                              (1,)   512.00B
Tensor4065                                              (1,)   512.00B
Tensor4066                                              (1,)   512.00B
Tensor4067                                              (1,)   512.00B
Tensor4068                                         (1600, 1)     6.50K
Tensor4069                                         (1600, 1)     6.50K
Tensor4070                                         (1600, 1)     6.50K
Tensor4071                                         (1600, 1)     6.50K
Tensor4072                                         (1600, 1)     6.50K
Tensor4073                                         (1600, 1)     6.50K
Tensor4074                                              (1,)   512.00B
Tensor4075                                              (1,)   512.00B
Tensor4076                                              (1,)   512.00B
Tensor4077                                              (1,)   512.00B
Tensor4078                                              (1,)   512.00B
Tensor4079                                              (1,)   512.00B
Tensor4080                                              (1,)   512.00B
Tensor4081                                              (1,)   512.00B
Tensor4082                                         (1600, 1)     6.50K
Tensor4083                                         (1600, 1)     6.50K
Tensor4084                                         (1600, 1)     6.50K
Tensor4085                                         (1600, 1)     6.50K
Tensor4086                                         (1600, 1)     6.50K
Tensor4087                                         (1600, 1)     6.50K
Tensor4088                                         (1600, 1)     6.50K
Tensor4089                                         (1600, 1)     6.50K
Tensor4090                                         (1600, 1)     6.50K
Tensor4091                                         (1600, 1)     6.50K
Tensor4092                                         (1600, 1)     0.00B
Tensor4093                                         (1600, 1)     6.50K
Tensor4094                                         (1600, 1)     6.50K
Tensor4095                                         (1600, 1)     6.50K
Tensor4096                                         (1600, 1)     6.50K
Tensor4097                                         (1600, 1)     6.50K
Tensor4098                                         (1600, 1)     6.50K
Tensor4099                                         (1600, 1)     6.50K
Tensor4100                                         (1600, 1)     6.50K
Tensor4101                                         (1600, 1)     6.50K
Tensor4102                                         (1600, 1)     6.50K
Tensor4103                                         (1600, 1)     6.50K
Tensor4104                                         (1600, 1)     6.50K
Tensor4105                                         (1600, 1)     6.50K
Tensor4106                                         (1600, 1)     6.50K
Tensor4107                                         (1600, 1)     6.50K
Tensor4108                                         (1600, 1)     0.00B
Tensor4109                                         (1600, 1)     6.50K
Tensor4110                                         (1600, 1)     6.50K
Tensor4111                                         (1600, 1)     6.50K
Tensor4112                                         (1600, 1)     6.50K
Tensor4113                                         (1600, 1)     6.50K
Tensor4114                                         (1600, 1)     6.50K
Tensor4115                                         (1600, 1)     6.50K
Tensor4116                                         (1600, 1)     6.50K
Tensor4117                                         (1600, 1)     6.50K
Tensor4118                                         (1600, 1)     6.50K
Tensor4119                                         (1600, 1)     6.50K
Tensor4120                                         (1600, 1)     0.00B
Tensor4121                                              (1,)   512.00B
Tensor4122                                              (1,)   512.00B
Tensor4123                                              (1,)   512.00B
Tensor4124                                              (1,)   512.00B
Tensor4125                                              (1,)   512.00B
Tensor4126                                              (1,)   512.00B
Tensor4127                                              (1,)   512.00B
Tensor4128                                              (1,)   512.00B
Tensor4129                                              (1,)   512.00B
Tensor4130                                              (1,)   512.00B
Tensor4131                                              (1,)   512.00B
Tensor4132                                              (1,)   512.00B
Tensor4133                                              (1,)   512.00B
Tensor4134                                              (1,)   512.00B
Tensor4135                                              (1,)   512.00B
Tensor4136                                              (1,)   512.00B
Tensor4137                                              (1,)   512.00B
Tensor4138                                              (1,)   512.00B
Tensor4139                                              (1,)   512.00B
Tensor4140                                              (1,)   512.00B
Tensor4141                                              (1,)   512.00B
Tensor4142                                              (1,)   512.00B
Tensor4143                                              (1,)   512.00B
Tensor4144                                              (1,)   512.00B
Tensor4145                                              (1,)   512.00B
Tensor4146                                              (1,)   512.00B
Tensor4147                                              (1,)   512.00B
Tensor4148                                              (1,)   512.00B
Tensor4149                                              (1,)   512.00B
Tensor4150                                              (1,)   512.00B
Tensor4151                                              (1,)   512.00B
Tensor4152                                              (1,)   512.00B
Tensor4153                                              (1,)   512.00B
Tensor4154                                              (1,)   512.00B
Tensor4155                                         (1000, 1)     4.00K
Tensor4156                                              (1,)   512.00B
Tensor4157                                              (1,)   512.00B
Tensor4158                                         (1000, 1)     4.00K
Tensor4159                                              (1,)   512.00B
Tensor4160                                              (1,)   512.00B
Tensor4161                                         (1000, 1)     4.00K
Tensor4162                                              (1,)   512.00B
Tensor4163                                              (1,)   512.00B
Tensor4164                                         (1000, 1)     4.00K
Tensor4165                                              (1,)   512.00B
Tensor4166                                              (1,)   512.00B
Tensor4167                                         (1000, 1)     4.00K
Tensor4168                                         (1600, 1)     6.50K
Tensor4169                                              (1,)   512.00B
Tensor4170                                         (1000, 1)     4.00K
Tensor4171                                              (1,)   512.00B
Tensor4172                                              (1,)   512.00B
Tensor4173                                         (1000, 1)     4.00K
Tensor4174                                              (1,)   512.00B
Tensor4175                                              (1,)   512.00B
Tensor4176                                         (1000, 1)     4.00K
Tensor4177                                              (1,)   512.00B
Tensor4178                                              (1,)   512.00B
Tensor4179                                         (1000, 1)     4.00K
Tensor4180                                              (1,)   512.00B
Tensor4181                                              (1,)   512.00B
Tensor4182                                         (1000, 1)     4.00K
Tensor4183                                              (1,)   512.00B
Tensor4184                                         (1000, 1)     4.00K
Tensor4185                                              (1,)   512.00B
Tensor4186                                              (1,)   512.00B
Tensor4187                                         (1000, 1)     4.00K
Tensor4188                                              (1,)   512.00B
Tensor4189                                              (1,)   512.00B
Tensor4190                                         (1000, 1)     4.00K
Tensor4191                                              (1,)   512.00B
Tensor4192                                              (1,)   512.00B
Tensor4193                                         (1000, 1)     4.00K
Tensor4194                                              (1,)   512.00B
Tensor4195                                              (1,)   512.00B
Tensor4196                                         (1000, 1)     4.00K
Tensor4197                                         (1600, 1)     6.50K
Tensor4198                                              (1,)   512.00B
Tensor4199                                         (1000, 1)     4.00K
Tensor4200                                              (1,)   512.00B
Tensor4201                                              (1,)   512.00B
Tensor4202                                         (1000, 1)     4.00K
Tensor4203                                              (1,)   512.00B
Tensor4204                                              (1,)   512.00B
Tensor4205                                         (1000, 1)     4.00K
Tensor4206                                              (1,)   512.00B
Tensor4207                                              (1,)   512.00B
Tensor4208                                         (1000, 1)     4.00K
Tensor4209                                              (1,)   512.00B
Tensor4210                                              (1,)   512.00B
Tensor4211                                         (1000, 1)     4.00K
Tensor4212                                         (1000, 1)     4.00K
Tensor4213                                              (1,)   512.00B
Tensor4214                                              (1,)   512.00B
Tensor4215                                         (1000, 1)     4.00K
Tensor4216                                              (1,)   512.00B
Tensor4217                                              (1,)   512.00B
Tensor4218                                         (1000, 1)     4.00K
Tensor4219                                              (1,)   512.00B
Tensor4220                                              (1,)   512.00B
Tensor4221                                         (1000, 1)     4.00K
Tensor4222                                              (1,)   512.00B
Tensor4223                                              (1,)   512.00B
Tensor4224                                         (1000, 1)     4.00K
Tensor4225                                         (1000, 1)     4.00K
Tensor4226                                              (1,)   512.00B
Tensor4227                                              (1,)   512.00B
Tensor4228                                         (1000, 1)     4.00K
Tensor4229                                              (1,)   512.00B
Tensor4230                                              (1,)   512.00B
Tensor4231                                         (1000, 1)     4.00K
Tensor4232                                              (1,)   512.00B
Tensor4233                                              (1,)   512.00B
Tensor4234                                         (1000, 1)     4.00K
Tensor4235                                              (1,)   512.00B
Tensor4236                                              (1,)   512.00B
Tensor4237                                         (1000, 1)     4.00K
Tensor4238                                         (1000, 1)     4.00K
Tensor4239                                              (1,)   512.00B
Tensor4240                                              (1,)   512.00B
Tensor4241                                         (1000, 1)     4.00K
Tensor4242                                              (1,)   512.00B
Tensor4243                                              (1,)   512.00B
Tensor4244                                         (1000, 1)     4.00K
Tensor4245                                              (1,)   512.00B
Tensor4246                                              (1,)   512.00B
Tensor4247                                         (1000, 1)     4.00K
Tensor4248                                              (1,)   512.00B
Tensor4249                                              (1,)   512.00B
Tensor4250                                         (1000, 1)     4.00K
Tensor4251                                              (1,)   512.00B
Tensor4252                                         (1000, 1)     4.00K
Tensor4253                                              (1,)   512.00B
Tensor4254                                              (1,)   512.00B
Tensor4255                                         (1000, 1)     4.00K
Tensor4256                                              (1,)   512.00B
Tensor4257                                              (1,)   512.00B
Tensor4258                                         (1000, 1)     4.00K
Tensor4259                                              (1,)   512.00B
Tensor4260                                              (1,)   512.00B
Tensor4261                                         (1000, 1)     4.00K
Tensor4262                                              (1,)   512.00B
Tensor4263                                              (1,)   512.00B
Tensor4264                                         (1000, 1)     4.00K
Tensor4265                                         (1000, 1)     4.00K
Tensor4266                                              (1,)   512.00B
Tensor4267                                              (1,)   512.00B
Tensor4268                                         (1000, 1)     4.00K
Tensor4269                                              (1,)   512.00B
Tensor4270                                              (1,)   512.00B
Tensor4271                                         (1000, 1)     4.00K
Tensor4272                                              (1,)   512.00B
Tensor4273                                              (1,)   512.00B
Tensor4274                                         (1000, 1)     4.00K
Tensor4275                                              (1,)   512.00B
Tensor4276                                              (1,)   512.00B
Tensor4277                                         (1000, 1)     4.00K
Tensor4278                                              (1,)   512.00B
Tensor4279                                         (1000, 1)     4.00K
Tensor4280                                              (1,)   512.00B
Tensor4281                                              (1,)   512.00B
Tensor4282                                         (1000, 1)     4.00K
Tensor4283                                              (1,)   512.00B
Tensor4284                                              (1,)   512.00B
Tensor4285                                         (1000, 1)     4.00K
Tensor4286                                              (1,)   512.00B
Tensor4287                                              (1,)   512.00B
Tensor4288                                         (1000, 1)     4.00K
Tensor4289                                              (1,)   512.00B
Tensor4290                                              (1,)   512.00B
Tensor4291                                         (1000, 1)     4.00K
Tensor4292                                              (1,)   512.00B
Tensor4293                                         (1000, 1)     4.00K
Tensor4294                                              (1,)   512.00B
Tensor4295                                              (1,)   512.00B
Tensor4296                                         (1000, 1)     4.00K
Tensor4297                                              (1,)   512.00B
Tensor4298                                              (1,)   512.00B
Tensor4299                                         (1000, 1)     4.00K
Tensor4300                                              (1,)   512.00B
Tensor4301                                              (1,)   512.00B
Tensor4302                                         (1000, 1)     4.00K
Tensor4303                                              (1,)   512.00B
Tensor4304                                              (1,)   512.00B
Tensor4305                                         (1000, 1)     4.00K
Tensor4306                                              (1,)   512.00B
Tensor4307                                         (1000, 1)     4.00K
Tensor4308                                              (1,)   512.00B
Tensor4309                                              (1,)   512.00B
Tensor4310                                         (1000, 1)     4.00K
Tensor4311                                              (1,)   512.00B
Tensor4312                                              (1,)   512.00B
Tensor4313                                         (1000, 1)     4.00K
Tensor4314                                              (1,)   512.00B
Tensor4315                                              (1,)   512.00B
Tensor4316                                         (1000, 1)     4.00K
Tensor4317                                              (1,)   512.00B
Tensor4318                                              (1,)   512.00B
Tensor4319                                         (1000, 1)     4.00K
Tensor4320                                              (1,)   512.00B
Tensor4321                                         (1000, 1)     4.00K
Tensor4322                                              (1,)   512.00B
Tensor4323                                              (1,)   512.00B
Tensor4324                                         (1000, 1)     4.00K
Tensor4325                                              (1,)   512.00B
Tensor4326                                              (1,)   512.00B
Tensor4327                                         (1000, 1)     4.00K
Tensor4328                                              (1,)   512.00B
Tensor4329                                              (1,)   512.00B
Tensor4330                                         (1000, 1)     4.00K
Tensor4331                                              (1,)   512.00B
Tensor4332                                              (1,)   512.00B
Tensor4333                                         (1000, 1)     4.00K
Tensor4334                                         (1600, 1)     6.50K
Tensor4335                                              (1,)   512.00B
Tensor4336                                         (1000, 1)     4.00K
Tensor4337                                         (1000, 1)     4.00K
Tensor4338                                         (1000, 1)     4.00K
Tensor4339                                         (1000, 1)     0.00B
Tensor4340                                         (1000, 1)     4.00K
Tensor4341                                         (1000, 1)     0.00B
Tensor4342                                         (1000, 1)     4.00K
Tensor4343                                         (1000, 1)     0.00B
Tensor4344                                         (1000, 1)     4.00K
Tensor4345                                         (1000, 1)     0.00B
Tensor4346                                         (1000, 1)     4.00K
Tensor4347                                         (1000, 1)     0.00B
Tensor4348                                         (1000, 1)     4.00K
Tensor4349                                         (1000, 1)     0.00B
Tensor4350                                         (1000, 1)     4.00K
Tensor4351                                         (1000, 1)     0.00B
Tensor4352                                         (1000, 1)     4.00K
Tensor4353                                         (1000, 1)     0.00B
Tensor4354                                         (1000, 1)     4.00K
Tensor4355                                              (1,)   512.00B
Tensor4356                                              (1,)   512.00B
Tensor4357                                         (1000, 1)     4.00K
Tensor4358                                         (1000, 1)     4.00K
Tensor4359                                         (1000, 1)     4.00K
Tensor4360                                         (1000, 1)     0.00B
Tensor4361                                         (1000, 1)     4.00K
Tensor4362                                         (1000, 1)     0.00B
Tensor4363                                         (1000, 1)     4.00K
Tensor4364                                         (1000, 1)     0.00B
Tensor4365                                         (1000, 1)     4.00K
Tensor4366                                         (1000, 1)     0.00B
Tensor4367                                         (1000, 1)     4.00K
Tensor4368                                         (1000, 1)     0.00B
Tensor4369                                         (1000, 1)     4.00K
Tensor4370                                         (1000, 1)     0.00B
Tensor4371                                         (1000, 1)     4.00K
Tensor4372                                         (1000, 1)     0.00B
Tensor4373                                         (1000, 1)     4.00K
Tensor4374                                         (1000, 1)     0.00B
Tensor4375                                         (1000, 1)     4.00K
Tensor4376                                              (1,)   512.00B
Tensor4377                                              (1,)   512.00B
Tensor4378                                         (1000, 1)     4.00K
Tensor4379                                         (1000, 1)     4.00K
Tensor4380                                         (1000, 1)     4.00K
Tensor4381                                         (1000, 1)     0.00B
Tensor4382                                         (1000, 1)     4.00K
Tensor4383                                         (1000, 1)     0.00B
Tensor4384                                         (1000, 1)     4.00K
Tensor4385                                         (1000, 1)     0.00B
Tensor4386                                         (1000, 1)     4.00K
Tensor4387                                         (1000, 1)     0.00B
Tensor4388                                         (1000, 1)     4.00K
Tensor4389                                         (1000, 1)     0.00B
Tensor4390                                         (1000, 1)     4.00K
Tensor4391                                         (1000, 1)     0.00B
Tensor4392                                         (1000, 1)     4.00K
Tensor4393                                         (1000, 1)     0.00B
Tensor4394                                         (1000, 1)     4.00K
Tensor4395                                         (1000, 1)     0.00B
Tensor4396                                         (1000, 1)     4.00K
Tensor4397                                              (1,)   512.00B
Tensor4398                                              (1,)   512.00B
Tensor4399                                         (1000, 1)     4.00K
Tensor4400                                         (1000, 1)     4.00K
Tensor4401                                         (1000, 1)     4.00K
Tensor4402                                         (1000, 1)     0.00B
Tensor4403                                         (1000, 1)     4.00K
Tensor4404                                         (1000, 1)     0.00B
Tensor4405                                         (1000, 1)     4.00K
Tensor4406                                         (1000, 1)     0.00B
Tensor4407                                         (1000, 1)     4.00K
Tensor4408                                         (1000, 1)     0.00B
Tensor4409                                         (1000, 1)     4.00K
Tensor4410                                         (1000, 1)     0.00B
Tensor4411                                         (1000, 1)     4.00K
Tensor4412                                         (1000, 1)     0.00B
Tensor4413                                         (1000, 1)     4.00K
Tensor4414                                         (1000, 1)     0.00B
Tensor4415                                         (1000, 1)     4.00K
Tensor4416                                         (1000, 1)     0.00B
Tensor4417                                         (1000, 1)     4.00K
Tensor4418                                              (1,)   512.00B
Tensor4419                                              (1,)   512.00B
Tensor4420                                         (1000, 1)     4.00K
Tensor4421                                         (1000, 1)     4.00K
Tensor4422                                         (1000, 1)     4.00K
Tensor4423                                         (1000, 1)     0.00B
Tensor4424                                         (1000, 1)     4.00K
Tensor4425                                         (1000, 1)     0.00B
Tensor4426                                         (1000, 1)     4.00K
Tensor4427                                         (1000, 1)     0.00B
Tensor4428                                         (1000, 1)     4.00K
Tensor4429                                         (1000, 1)     0.00B
Tensor4430                                         (1000, 1)     4.00K
Tensor4431                                         (1000, 1)     0.00B
Tensor4432                                         (1000, 1)     4.00K
Tensor4433                                         (1000, 1)     0.00B
Tensor4434                                         (1000, 1)     4.00K
Tensor4435                                         (1000, 1)     0.00B
Tensor4436                                         (1000, 1)     4.00K
Tensor4437                                         (1000, 1)     0.00B
Tensor4438                                         (1000, 1)     4.00K
Tensor4439                                              (1,)   512.00B
Tensor4440                                              (1,)   512.00B
Tensor4441                                         (1000, 1)     4.00K
Tensor4442                                         (1000, 1)     4.00K
Tensor4443                                         (1000, 1)     4.00K
Tensor4444                                         (1000, 1)     0.00B
Tensor4445                                         (1000, 1)     4.00K
Tensor4446                                         (1000, 1)     0.00B
Tensor4447                                         (1000, 1)     4.00K
Tensor4448                                         (1000, 1)     0.00B
Tensor4449                                         (1000, 1)     4.00K
Tensor4450                                         (1000, 1)     0.00B
Tensor4451                                         (1000, 1)     4.00K
Tensor4452                                         (1000, 1)     0.00B
Tensor4453                                         (1000, 1)     4.00K
Tensor4454                                         (1000, 1)     0.00B
Tensor4455                                         (1000, 1)     4.00K
Tensor4456                                         (1000, 1)     0.00B
Tensor4457                                         (1000, 1)     4.00K
Tensor4458                                         (1000, 1)     0.00B
Tensor4459                                         (1000, 1)     4.00K
Tensor4460                                              (1,)   512.00B
Tensor4461                                              (1,)   512.00B
Tensor4462                                         (1000, 1)     4.00K
Tensor4463                                         (1000, 1)     4.00K
Tensor4464                                         (1000, 1)     4.00K
Tensor4465                                         (1000, 1)     0.00B
Tensor4466                                         (1000, 1)     4.00K
Tensor4467                                         (1000, 1)     0.00B
Tensor4468                                         (1000, 1)     4.00K
Tensor4469                                         (1000, 1)     0.00B
Tensor4470                                         (1000, 1)     4.00K
Tensor4471                                         (1000, 1)     0.00B
Tensor4472                                         (1000, 1)     4.00K
Tensor4473                                         (1000, 1)     0.00B
Tensor4474                                         (1000, 1)     4.00K
Tensor4475                                         (1000, 1)     0.00B
Tensor4476                                         (1000, 1)     4.00K
Tensor4477                                         (1000, 1)     0.00B
Tensor4478                                         (1000, 1)     4.00K
Tensor4479                                         (1000, 1)     0.00B
Tensor4480                                         (1000, 1)     4.00K
Tensor4481                                              (1,)   512.00B
Tensor4482                                              (1,)   512.00B
Tensor4483                                         (1000, 1)     4.00K
Tensor4484                                         (1000, 1)     4.00K
Tensor4485                                         (1000, 1)     4.00K
Tensor4486                                         (1000, 1)     0.00B
Tensor4487                                         (1000, 1)     4.00K
Tensor4488                                         (1000, 1)     0.00B
Tensor4489                                         (1000, 1)     4.00K
Tensor4490                                         (1000, 1)     0.00B
Tensor4491                                         (1000, 1)     4.00K
Tensor4492                                         (1000, 1)     0.00B
Tensor4493                                         (1000, 1)     4.00K
Tensor4494                                         (1000, 1)     0.00B
Tensor4495                                         (1000, 1)     4.00K
Tensor4496                                         (1000, 1)     0.00B
Tensor4497                                         (1000, 1)     4.00K
Tensor4498                                         (1000, 1)     0.00B
Tensor4499                                         (1000, 1)     4.00K
Tensor4500                                         (1000, 1)     0.00B
Tensor4501                                         (1000, 1)     4.00K
Tensor4502                                              (1,)   512.00B
Tensor4503                                              (1,)   512.00B
Tensor4504                                         (1000, 1)     4.00K
Tensor4505                                         (1000, 1)     4.00K
Tensor4506                                         (1000, 1)     4.00K
Tensor4507                                         (1000, 1)     0.00B
Tensor4508                                         (1000, 1)     4.00K
Tensor4509                                         (1000, 1)     0.00B
Tensor4510                                         (1000, 1)     4.00K
Tensor4511                                         (1000, 1)     0.00B
Tensor4512                                         (1000, 1)     4.00K
Tensor4513                                         (1000, 1)     0.00B
Tensor4514                                         (1000, 1)     4.00K
Tensor4515                                         (1000, 1)     0.00B
Tensor4516                                         (1000, 1)     4.00K
Tensor4517                                         (1000, 1)     0.00B
Tensor4518                                         (1000, 1)     4.00K
Tensor4519                                         (1000, 1)     0.00B
Tensor4520                                         (1000, 1)     4.00K
Tensor4521                                         (1000, 1)     0.00B
Tensor4522                                         (1000, 1)     4.00K
Tensor4523                                              (1,)   512.00B
Tensor4524                                              (1,)   512.00B
Tensor4525                                         (1000, 1)     4.00K
Tensor4526                                         (1000, 1)     4.00K
Tensor4527                                         (1000, 1)     4.00K
Tensor4528                                         (1000, 1)     0.00B
Tensor4529                                         (1000, 1)     4.00K
Tensor4530                                         (1000, 1)     0.00B
Tensor4531                                         (1000, 1)     4.00K
Tensor4532                                         (1000, 1)     0.00B
Tensor4533                                         (1000, 1)     4.00K
Tensor4534                                         (1000, 1)     0.00B
Tensor4535                                         (1000, 1)     4.00K
Tensor4536                                         (1000, 1)     0.00B
Tensor4537                                         (1000, 1)     4.00K
Tensor4538                                         (1000, 1)     0.00B
Tensor4539                                         (1000, 1)     4.00K
Tensor4540                                         (1000, 1)     0.00B
Tensor4541                                         (1000, 1)     4.00K
Tensor4542                                         (1000, 1)     0.00B
Tensor4543                                         (1000, 1)     4.00K
Tensor4544                                              (1,)   512.00B
Tensor4545                                              (1,)   512.00B
Tensor4546                                         (1000, 1)     4.00K
Tensor4547                                         (1000, 1)     4.00K
Tensor4548                                         (1000, 1)     4.00K
Tensor4549                                         (1000, 1)     0.00B
Tensor4550                                         (1000, 1)     4.00K
Tensor4551                                         (1000, 1)     0.00B
Tensor4552                                         (1000, 1)     4.00K
Tensor4553                                         (1000, 1)     0.00B
Tensor4554                                         (1000, 1)     4.00K
Tensor4555                                         (1000, 1)     0.00B
Tensor4556                                         (1000, 1)     4.00K
Tensor4557                                         (1000, 1)     0.00B
Tensor4558                                         (1000, 1)     4.00K
Tensor4559                                         (1000, 1)     0.00B
Tensor4560                                         (1000, 1)     4.00K
Tensor4561                                         (1000, 1)     0.00B
Tensor4562                                         (1000, 1)     4.00K
Tensor4563                                         (1000, 1)     0.00B
Tensor4564                                         (1000, 1)     4.00K
Tensor4565                                              (1,)   512.00B
Tensor4566                                              (1,)   512.00B
Tensor4567                                         (1000, 1)     4.00K
Tensor4568                                         (1000, 1)     4.00K
Tensor4569                                         (1000, 1)     4.00K
Tensor4570                                         (1000, 1)     0.00B
Tensor4571                                         (1000, 1)     4.00K
Tensor4572                                         (1000, 1)     0.00B
Tensor4573                                         (1000, 1)     4.00K
Tensor4574                                         (1000, 1)     0.00B
Tensor4575                                         (1000, 1)     4.00K
Tensor4576                                         (1000, 1)     0.00B
Tensor4577                                         (1000, 1)     4.00K
Tensor4578                                         (1000, 1)     0.00B
Tensor4579                                         (1000, 1)     4.00K
Tensor4580                                         (1000, 1)     0.00B
Tensor4581                                         (1000, 1)     4.00K
Tensor4582                                         (1000, 1)     0.00B
Tensor4583                                         (1000, 1)     4.00K
Tensor4584                                         (1000, 1)     0.00B
Tensor4585                                         (1000, 1)     4.00K
Tensor4586                                              (1,)   512.00B
Tensor4587                                              (1,)   512.00B
Tensor4588                                         (1000, 1)     4.00K
Tensor4589                                         (1000, 1)     4.00K
Tensor4590                                         (1000, 1)     4.00K
Tensor4591                                         (1000, 1)     0.00B
Tensor4592                                         (1000, 1)     4.00K
Tensor4593                                         (1000, 1)     0.00B
Tensor4594                                         (1000, 1)     4.00K
Tensor4595                                         (1000, 1)     0.00B
Tensor4596                                         (1000, 1)     4.00K
Tensor4597                                         (1000, 1)     0.00B
Tensor4598                                         (1000, 1)     4.00K
Tensor4599                                         (1000, 1)     0.00B
Tensor4600                                         (1000, 1)     4.00K
Tensor4601                                         (1000, 1)     0.00B
Tensor4602                                         (1000, 1)     4.00K
Tensor4603                                         (1000, 1)     0.00B
Tensor4604                                         (1000, 1)     4.00K
Tensor4605                                         (1000, 1)     0.00B
Tensor4606                                         (1000, 1)     4.00K
Tensor4607                                              (1,)   512.00B
Tensor4608                                              (1,)   512.00B
Tensor4609                                         (111709,)   436.50K
Tensor4610                                         (111709,)   436.50K
Tensor4611                                         (111709,)   436.50K
Tensor4612                                         (111709,)   436.50K
Tensor4613                                         (111709,)   436.50K
Tensor4614                                         (111709,)   436.50K
Tensor4615                                         (111709,)   436.50K
Tensor4616                                         (111709,)   436.50K
Tensor4617                                         (111709,)   436.50K
Tensor4618                                         (111709,)   436.50K
Tensor4619                                         (111709,)   436.50K
Tensor4620                                         (111709,)   436.50K
Tensor4621                                         (111709,)   436.50K
Tensor4622                                         (111709,)   436.50K
Tensor4623                                         (111709,)   436.50K
