Element type                                            Size  Used MEM
Tensor2989                                            (2, 8)   512.00B
Tensor2990                                              (2,)   512.00B
Tensor2991                                            (8, 1)   512.00B
Tensor2992                                              (8,)   512.00B
Tensor2993                                            (8, 8)   512.00B
Tensor2994                                              (8,)   512.00B
Tensor2995                                            (2, 8)   512.00B
Tensor2996                                              (2,)   512.00B
Tensor2997                                            (8, 1)   512.00B
Tensor2998                                            (8, 1)   512.00B
Tensor2999                                            (8, 1)   512.00B
Tensor3000                                              (8,)   512.00B
Tensor3001                                              (8,)   512.00B
Tensor3002                                              (8,)   512.00B
Tensor3003                                            (8, 8)   512.00B
Tensor3004                                            (8, 8)   512.00B
Tensor3005                                            (8, 8)   512.00B
Tensor3006                                              (8,)   512.00B
Tensor3007                                              (8,)   512.00B
Tensor3008                                              (8,)   512.00B
Tensor3009                                            (2, 8)   512.00B
Tensor3010                                            (2, 8)   512.00B
Tensor3011                                            (2, 8)   512.00B
Tensor3012                                              (2,)   512.00B
Tensor3013                                              (2,)   512.00B
Tensor3014                                              (2,)   512.00B
Tensor3015                                            (8, 1)   512.00B
Tensor3016                                            (8, 1)   512.00B
Tensor3017                                            (8, 1)   512.00B
Tensor3018                                              (8,)   512.00B
Tensor3019                                              (8,)   512.00B
Tensor3020                                              (8,)   512.00B
Tensor3021                                            (8, 8)   512.00B
Tensor3022                                            (8, 8)   512.00B
Tensor3023                                            (8, 8)   512.00B
Tensor3024                                              (8,)   512.00B
Tensor3025                                              (8,)   512.00B
Tensor3026                                              (8,)   512.00B
Tensor3027                                            (2, 8)   512.00B
Tensor3028                                            (2, 8)   512.00B
Tensor3029                                            (2, 8)   512.00B
Tensor3030                                              (2,)   512.00B
Tensor3031                                              (2,)   512.00B
Tensor3032                                              (2,)   512.00B
Tensor3033                                            (8, 1)   512.00B
Tensor3034                                            (8, 1)   512.00B
Tensor3035                                            (8, 1)   512.00B
Tensor3036                                              (8,)   512.00B
Tensor3037                                              (8,)   512.00B
Tensor3038                                              (8,)   512.00B
Tensor3039                                            (8, 8)   512.00B
Tensor3040                                            (8, 8)   512.00B
Tensor3041                                            (8, 8)   512.00B
Tensor3042                                              (8,)   512.00B
Tensor3043                                              (8,)   512.00B
Tensor3044                                              (8,)   512.00B
Tensor3045                                            (2, 8)   512.00B
Tensor3046                                            (2, 8)   512.00B
Tensor3047                                            (2, 8)   512.00B
Tensor3048                                              (2,)   512.00B
Tensor3049                                              (2,)   512.00B
Tensor3050                                              (2,)   512.00B
Tensor3051                                            (8, 1)   512.00B
Tensor3052                                            (8, 1)   512.00B
Tensor3053                                            (8, 1)   512.00B
Tensor3054                                              (8,)   512.00B
Tensor3055                                              (8,)   512.00B
Tensor3056                                              (8,)   512.00B
Tensor3057                                            (8, 8)   512.00B
Tensor3058                                            (8, 8)   512.00B
Tensor3059                                            (8, 8)   512.00B
Tensor3060                                              (8,)   512.00B
Tensor3061                                              (8,)   512.00B
Tensor3062                                              (8,)   512.00B
Tensor3063                                            (2, 8)   512.00B
Tensor3064                                            (2, 8)   512.00B
Tensor3065                                            (2, 8)   512.00B
Tensor3066                                              (2,)   512.00B
Tensor3067                                              (2,)   512.00B
Tensor3068                                              (2,)   512.00B
Tensor3069                                            (8, 1)   512.00B
Tensor3070                                            (8, 1)   512.00B
Tensor3071                                            (8, 1)   512.00B
Tensor3072                                              (8,)   512.00B
Tensor3073                                              (8,)   512.00B
Tensor3074                                              (8,)   512.00B
Tensor3075                                            (8, 8)   512.00B
Tensor3076                                            (8, 8)   512.00B
Tensor3077                                            (8, 8)   512.00B
Tensor3078                                              (8,)   512.00B
Tensor3079                                              (8,)   512.00B
Tensor3080                                              (8,)   512.00B
Tensor3081                                            (2, 8)   512.00B
Tensor3082                                            (2, 8)   512.00B
Tensor3083                                            (2, 8)   512.00B
Tensor3084                                              (2,)   512.00B
Tensor3085                                              (2,)   512.00B
Tensor3086                                              (2,)   512.00B
Tensor3087                                              (1,)   512.00B
Tensor3088                                              (1,)   512.00B
Parameter3089                                         (8, 1)   512.00B
Parameter3089.grad                                    (8, 1)     0.00B
Parameter3090                                           (8,)   512.00B
Parameter3090.grad                                      (8,)     0.00B
Parameter3091                                         (8, 8)   512.00B
Parameter3091.grad                                    (8, 8)     0.00B
Parameter3092                                           (8,)   512.00B
Parameter3092.grad                                      (8,)     0.00B
Parameter3093                                         (2, 8)   512.00B
Parameter3093.grad                                    (2, 8)     0.00B
Parameter3094                                           (2,)   512.00B
Parameter3094.grad                                      (2,)     0.00B
Parameter3095                                         (8, 1)   512.00B
Parameter3095.grad                                    (8, 1)     0.00B
Parameter3096                                           (8,)   512.00B
Parameter3096.grad                                      (8,)     0.00B
Parameter3097                                         (8, 8)   512.00B
Parameter3097.grad                                    (8, 8)     0.00B
Parameter3098                                           (8,)   512.00B
Parameter3098.grad                                      (8,)     0.00B
Parameter3099                                         (2, 8)   512.00B
Parameter3099.grad                                    (2, 8)     0.00B
Parameter3100                                           (2,)   512.00B
Parameter3100.grad                                      (2,)     0.00B
Parameter3101                                         (8, 1)   512.00B
Parameter3101.grad                                    (8, 1)     0.00B
Parameter3102                                           (8,)   512.00B
Parameter3102.grad                                      (8,)     0.00B
Parameter3103                                         (8, 8)   512.00B
Parameter3103.grad                                    (8, 8)     0.00B
Parameter3104                                           (8,)   512.00B
Parameter3104.grad                                      (8,)     0.00B
Parameter3105                                         (2, 8)   512.00B
Parameter3105.grad                                    (2, 8)     0.00B
Parameter3106                                           (2,)   512.00B
Parameter3106.grad                                      (2,)     0.00B
Parameter3107                                         (8, 1)   512.00B
Parameter3107.grad                                    (8, 1)     0.00B
Parameter3108                                           (8,)   512.00B
Parameter3108.grad                                      (8,)     0.00B
Parameter3109                                         (8, 8)   512.00B
Parameter3109.grad                                    (8, 8)     0.00B
Parameter3110                                           (8,)   512.00B
Parameter3110.grad                                      (8,)     0.00B
Parameter3111                                         (2, 8)   512.00B
Parameter3111.grad                                    (2, 8)     0.00B
Parameter3112                                           (2,)   512.00B
Parameter3112.grad                                      (2,)     0.00B
Parameter3113                                         (8, 1)   512.00B
Parameter3113.grad                                    (8, 1)     0.00B
Parameter3114                                           (8,)   512.00B
Parameter3114.grad                                      (8,)     0.00B
Parameter3115                                         (8, 8)   512.00B
Parameter3115.grad                                    (8, 8)     0.00B
Parameter3116                                           (8,)   512.00B
Parameter3116.grad                                      (8,)     0.00B
Parameter3117                                         (2, 8)   512.00B
Parameter3117.grad                                    (2, 8)     0.00B
Parameter3118                                           (2,)   512.00B
Parameter3118.grad                                      (2,)     0.00B
Tensor3119                                              (1,)   512.00B
Tensor3120                                              (1,)   512.00B
Tensor3121                                              (1,)   512.00B
Tensor3122                                              (1,)   512.00B
Tensor3123                                              (1,)   512.00B
Tensor3124                                              (1,)   512.00B
Tensor3125                                              (1,)   512.00B
Tensor3126                                              (1,)   512.00B
Tensor3127                                              (1,)   512.00B
Tensor3128                                              (1,)   512.00B
Tensor3129                                              (1,)   512.00B
Tensor3130                                              (1,)   512.00B
Tensor3131                                              (1,)   512.00B
Tensor3132                                              (1,)   512.00B
Tensor3133                                              (1,)   512.00B
Tensor3134                                              (1,)   512.00B
Tensor3135                                            (8, 1)   512.00B
Tensor3136                                            (8, 8)   512.00B
Tensor3137                                            (2, 8)   512.00B
Tensor3138                                            (8, 1)   512.00B
Tensor3139                                            (8, 8)   512.00B
Tensor3140                                            (2, 8)   512.00B
Tensor3141                                            (8, 1)   512.00B
Tensor3142                                            (8, 8)   512.00B
Tensor3143                                            (2, 8)   512.00B
Tensor3144                                            (8, 1)   512.00B
Tensor3145                                            (8, 8)   512.00B
Tensor3146                                            (2, 8)   512.00B
Tensor3147                                            (8, 1)   512.00B
Tensor3148                                            (8, 8)   512.00B
Tensor3149                                            (2, 8)   512.00B
Tensor3150                                         (1600, 1)     6.50K
Tensor3151                                         (1600, 1)     6.50K
Tensor3152                                         (1600, 1)     6.50K
Tensor3153                                         (1600, 1)     6.50K
Tensor3154                                         (1600, 1)     6.50K
Tensor3155                                         (1600, 1)     6.50K
Tensor3156                                      (50, 111709)    21.31M
Tensor3157                                           (50, 1)   512.00B
Tensor3158                                         (1600, 1)     0.00B
Tensor3159                                         (1600, 1)     6.50K
Tensor3160                                         (1600, 1)     6.50K
Tensor3161                                         (1600, 1)     6.50K
Tensor3162                                         (1600, 1)     6.50K
Tensor3163                                         (1600, 1)     6.50K
Tensor3164                                         (1600, 1)     6.50K
Tensor3165                                         (1600, 1)     6.50K
Tensor3166                                         (1600, 1)     6.50K
Tensor3167                                         (1600, 1)     6.50K
Tensor3168                                         (1600, 1)     6.50K
Tensor3169                                         (1600, 1)     6.50K
Parameter3170                                       (256, 1)     1.00K
Parameter3171                                         (256,)     1.00K
Parameter3172                                    (256, 1117)     1.09M
Parameter3173                                         (256,)     1.00K
Parameter3174                                       (2, 256)     2.00K
Parameter3175                                           (2,)   512.00B
Parameter3176                                       (256, 1)     1.00K
Parameter3177                                         (256,)     1.00K
Parameter3178                                    (256, 1117)     1.09M
Parameter3179                                         (256,)     1.00K
Parameter3180                                       (2, 256)     2.00K
Parameter3181                                           (2,)   512.00B
Parameter3182                                       (256, 1)     1.00K
Parameter3183                                         (256,)     1.00K
Parameter3184                                    (256, 1117)     1.09M
Parameter3185                                         (256,)     1.00K
Parameter3186                                       (2, 256)     2.00K
Parameter3187                                           (2,)   512.00B
Parameter3188                                     (256, 256)   256.00K
Parameter3189                                         (256,)     1.00K
Parameter3190                                     (256, 256)   256.00K
Parameter3191                                         (256,)     1.00K
Parameter3192                                     (256, 256)   256.00K
Parameter3193                                         (256,)     1.00K
Parameter3194                                     (256, 256)   256.00K
Parameter3195                                         (256,)     1.00K
Parameter3196                                     (256, 256)   256.00K
Parameter3197                                         (256,)     1.00K
Parameter3198                                     (256, 256)   256.00K
Parameter3199                                         (256,)     1.00K
Parameter3200                                         (8, 1)   512.00B
Parameter3200.grad                                    (8, 1)     0.00B
Parameter3201                                           (8,)   512.00B
Parameter3201.grad                                      (8,)     0.00B
Parameter3202                                         (8, 8)   512.00B
Parameter3202.grad                                    (8, 8)     0.00B
Parameter3203                                           (8,)   512.00B
Parameter3203.grad                                      (8,)     0.00B
Parameter3204                                         (2, 8)   512.00B
Parameter3204.grad                                    (2, 8)     0.00B
Parameter3205                                           (2,)   512.00B
Parameter3205.grad                                      (2,)     0.00B
Parameter3206                                         (8, 1)   512.00B
Parameter3206.grad                                    (8, 1)     0.00B
Parameter3207                                           (8,)   512.00B
Parameter3207.grad                                      (8,)     0.00B
Parameter3208                                         (8, 8)   512.00B
Parameter3208.grad                                    (8, 8)     0.00B
Parameter3209                                           (8,)   512.00B
Parameter3209.grad                                      (8,)     0.00B
Parameter3210                                         (2, 8)   512.00B
Parameter3210.grad                                    (2, 8)     0.00B
Parameter3211                                           (2,)   512.00B
Parameter3211.grad                                      (2,)     0.00B
Parameter3212                                         (8, 1)   512.00B
Parameter3212.grad                                    (8, 1)     0.00B
Parameter3213                                           (8,)   512.00B
Parameter3213.grad                                      (8,)     0.00B
Parameter3214                                         (8, 8)   512.00B
Parameter3214.grad                                    (8, 8)     0.00B
Parameter3215                                           (8,)   512.00B
Parameter3215.grad                                      (8,)     0.00B
Parameter3216                                         (2, 8)   512.00B
Parameter3216.grad                                    (2, 8)     0.00B
Parameter3217                                           (2,)   512.00B
Parameter3217.grad                                      (2,)     0.00B
Parameter3218                                         (8, 1)   512.00B
Parameter3218.grad                                    (8, 1)     0.00B
Parameter3219                                           (8,)   512.00B
Parameter3219.grad                                      (8,)     0.00B
Parameter3220                                         (8, 8)   512.00B
Parameter3220.grad                                    (8, 8)     0.00B
Parameter3221                                           (8,)   512.00B
Parameter3221.grad                                      (8,)     0.00B
Parameter3222                                         (2, 8)   512.00B
Parameter3222.grad                                    (2, 8)     0.00B
Parameter3223                                           (2,)   512.00B
Parameter3223.grad                                      (2,)     0.00B
Parameter3224                                         (8, 1)   512.00B
Parameter3224.grad                                    (8, 1)     0.00B
Parameter3225                                           (8,)   512.00B
Parameter3225.grad                                      (8,)     0.00B
Parameter3226                                         (8, 8)   512.00B
Parameter3226.grad                                    (8, 8)     0.00B
Parameter3227                                           (8,)   512.00B
Parameter3227.grad                                      (8,)     0.00B
Parameter3228                                         (2, 8)   512.00B
Parameter3228.grad                                    (2, 8)     0.00B
Parameter3229                                           (2,)   512.00B
Parameter3229.grad                                      (2,)     0.00B
Parameter3230                                         (8, 1)   512.00B
Parameter3230.grad                                    (8, 1)     0.00B
Parameter3231                                           (8,)   512.00B
Parameter3231.grad                                      (8,)     0.00B
Parameter3232                                         (8, 8)   512.00B
Parameter3232.grad                                    (8, 8)     0.00B
Parameter3233                                           (8,)   512.00B
Parameter3233.grad                                      (8,)     0.00B
Parameter3234                                         (2, 8)   512.00B
Parameter3234.grad                                    (2, 8)     0.00B
Parameter3235                                           (2,)   512.00B
Parameter3235.grad                                      (2,)     0.00B
Parameter3236                                         (8, 1)   512.00B
Parameter3236.grad                                    (8, 1)     0.00B
Parameter3237                                           (8,)   512.00B
Parameter3237.grad                                      (8,)     0.00B
Parameter3238                                         (8, 8)   512.00B
Parameter3238.grad                                    (8, 8)     0.00B
Parameter3239                                           (8,)   512.00B
Parameter3239.grad                                      (8,)     0.00B
Parameter3240                                         (2, 8)   512.00B
Parameter3240.grad                                    (2, 8)     0.00B
Parameter3241                                           (2,)   512.00B
Parameter3241.grad                                      (2,)     0.00B
Parameter3242                                         (8, 1)   512.00B
Parameter3242.grad                                    (8, 1)     0.00B
Parameter3243                                           (8,)   512.00B
Parameter3243.grad                                      (8,)     0.00B
Parameter3244                                         (8, 8)   512.00B
Parameter3244.grad                                    (8, 8)     0.00B
Parameter3245                                           (8,)   512.00B
Parameter3245.grad                                      (8,)     0.00B
Parameter3246                                         (2, 8)   512.00B
Parameter3246.grad                                    (2, 8)     0.00B
Parameter3247                                           (2,)   512.00B
Parameter3247.grad                                      (2,)     0.00B
Parameter3248                                         (8, 1)   512.00B
Parameter3248.grad                                    (8, 1)     0.00B
Parameter3249                                           (8,)   512.00B
Parameter3249.grad                                      (8,)     0.00B
Parameter3250                                         (8, 8)   512.00B
Parameter3250.grad                                    (8, 8)     0.00B
Parameter3251                                           (8,)   512.00B
Parameter3251.grad                                      (8,)     0.00B
Parameter3252                                         (2, 8)   512.00B
Parameter3252.grad                                    (2, 8)     0.00B
Parameter3253                                           (2,)   512.00B
Parameter3253.grad                                      (2,)     0.00B
Parameter3254                                         (8, 1)   512.00B
Parameter3254.grad                                    (8, 1)     0.00B
Parameter3255                                           (8,)   512.00B
Parameter3255.grad                                      (8,)     0.00B
Parameter3256                                         (8, 8)   512.00B
Parameter3256.grad                                    (8, 8)     0.00B
Parameter3257                                           (8,)   512.00B
Parameter3257.grad                                      (8,)     0.00B
Parameter3258                                         (2, 8)   512.00B
Parameter3258.grad                                    (2, 8)     0.00B
Parameter3259                                           (2,)   512.00B
Parameter3259.grad                                      (2,)     0.00B
Parameter3260                                         (8, 1)   512.00B
Parameter3260.grad                                    (8, 1)     0.00B
Parameter3261                                           (8,)   512.00B
Parameter3261.grad                                      (8,)     0.00B
Parameter3262                                         (8, 8)   512.00B
Parameter3262.grad                                    (8, 8)     0.00B
Parameter3263                                           (8,)   512.00B
Parameter3263.grad                                      (8,)     0.00B
Parameter3264                                         (2, 8)   512.00B
Parameter3264.grad                                    (2, 8)     0.00B
Parameter3265                                           (2,)   512.00B
Parameter3265.grad                                      (2,)     0.00B
Parameter3266                                         (8, 1)   512.00B
Parameter3266.grad                                    (8, 1)     0.00B
Parameter3267                                           (8,)   512.00B
Parameter3267.grad                                      (8,)     0.00B
Parameter3268                                         (8, 8)   512.00B
Parameter3268.grad                                    (8, 8)     0.00B
Parameter3269                                           (8,)   512.00B
Parameter3269.grad                                      (8,)     0.00B
Parameter3270                                         (2, 8)   512.00B
Parameter3270.grad                                    (2, 8)     0.00B
Parameter3271                                           (2,)   512.00B
Parameter3271.grad                                      (2,)     0.00B
Parameter3272                                         (8, 1)   512.00B
Parameter3272.grad                                    (8, 1)     0.00B
Parameter3273                                           (8,)   512.00B
Parameter3273.grad                                      (8,)     0.00B
Parameter3274                                         (8, 8)   512.00B
Parameter3274.grad                                    (8, 8)     0.00B
Parameter3275                                           (8,)   512.00B
Parameter3275.grad                                      (8,)     0.00B
Parameter3276                                         (2, 8)   512.00B
Parameter3276.grad                                    (2, 8)     0.00B
Parameter3277                                           (2,)   512.00B
Parameter3277.grad                                      (2,)     0.00B
Tensor3278                                         (1600, 1)     6.50K
Tensor3279                                              (1,)   512.00B
Tensor3280                                              (1,)   512.00B
Parameter3281                                         (8, 1)   512.00B
Parameter3281.grad                                    (8, 1)     0.00B
Parameter3282                                           (8,)   512.00B
Parameter3282.grad                                      (8,)     0.00B
Parameter3283                                         (8, 8)   512.00B
Parameter3283.grad                                    (8, 8)     0.00B
Parameter3284                                           (8,)   512.00B
Parameter3284.grad                                      (8,)     0.00B
Parameter3285                                         (2, 8)   512.00B
Parameter3285.grad                                    (2, 8)     0.00B
Parameter3286                                           (2,)   512.00B
Parameter3286.grad                                      (2,)     0.00B
Parameter3287                                         (8, 1)   512.00B
Parameter3287.grad                                    (8, 1)     0.00B
Parameter3288                                           (8,)   512.00B
Parameter3288.grad                                      (8,)     0.00B
Parameter3289                                         (8, 8)   512.00B
Parameter3289.grad                                    (8, 8)     0.00B
Parameter3290                                           (8,)   512.00B
Parameter3290.grad                                      (8,)     0.00B
Parameter3291                                         (2, 8)   512.00B
Parameter3291.grad                                    (2, 8)     0.00B
Parameter3292                                           (2,)   512.00B
Parameter3292.grad                                      (2,)     0.00B
Parameter3293                                         (8, 1)   512.00B
Parameter3293.grad                                    (8, 1)     0.00B
Parameter3294                                           (8,)   512.00B
Parameter3294.grad                                      (8,)     0.00B
Parameter3295                                         (8, 8)   512.00B
Parameter3295.grad                                    (8, 8)     0.00B
Parameter3296                                           (8,)   512.00B
Parameter3296.grad                                      (8,)     0.00B
Parameter3297                                         (2, 8)   512.00B
Parameter3297.grad                                    (2, 8)     0.00B
Parameter3298                                           (2,)   512.00B
Parameter3298.grad                                      (2,)     0.00B
Parameter3299                                         (8, 1)   512.00B
Parameter3299.grad                                    (8, 1)     0.00B
Parameter3300                                           (8,)   512.00B
Parameter3300.grad                                      (8,)     0.00B
Parameter3301                                         (8, 8)   512.00B
Parameter3301.grad                                    (8, 8)     0.00B
Parameter3302                                           (8,)   512.00B
Parameter3302.grad                                      (8,)     0.00B
Parameter3303                                         (2, 8)   512.00B
Parameter3303.grad                                    (2, 8)     0.00B
Parameter3304                                           (2,)   512.00B
Parameter3304.grad                                      (2,)     0.00B
Parameter3305                                         (8, 1)   512.00B
Parameter3305.grad                                    (8, 1)     0.00B
Parameter3306                                           (8,)   512.00B
Parameter3306.grad                                      (8,)     0.00B
Parameter3307                                         (8, 8)   512.00B
Parameter3307.grad                                    (8, 8)     0.00B
Parameter3308                                           (8,)   512.00B
Parameter3308.grad                                      (8,)     0.00B
Parameter3309                                         (2, 8)   512.00B
Parameter3309.grad                                    (2, 8)     0.00B
Parameter3310                                           (2,)   512.00B
Parameter3310.grad                                      (2,)     0.00B
Parameter3311                                         (8, 1)   512.00B
Parameter3311.grad                                    (8, 1)     0.00B
Parameter3312                                           (8,)   512.00B
Parameter3312.grad                                      (8,)     0.00B
Parameter3313                                         (8, 8)   512.00B
Parameter3313.grad                                    (8, 8)     0.00B
Parameter3314                                           (8,)   512.00B
Parameter3314.grad                                      (8,)     0.00B
Parameter3315                                         (2, 8)   512.00B
Parameter3315.grad                                    (2, 8)     0.00B
Parameter3316                                           (2,)   512.00B
Parameter3316.grad                                      (2,)     0.00B
Parameter3317                                         (8, 1)   512.00B
Parameter3317.grad                                    (8, 1)     0.00B
Parameter3318                                           (8,)   512.00B
Parameter3318.grad                                      (8,)     0.00B
Parameter3319                                         (8, 8)   512.00B
Parameter3319.grad                                    (8, 8)     0.00B
Parameter3320                                           (8,)   512.00B
Parameter3320.grad                                      (8,)     0.00B
Parameter3321                                         (2, 8)   512.00B
Parameter3321.grad                                    (2, 8)     0.00B
Parameter3322                                           (2,)   512.00B
Parameter3322.grad                                      (2,)     0.00B
Tensor3323                                              (1,)   512.00B
Tensor3324                                              (1,)   512.00B
Tensor3325                                              (1,)   512.00B
Tensor3326                                              (1,)   512.00B
Tensor3327                                              (1,)   512.00B
Tensor3328                                              (1,)   512.00B
Tensor3329                                              (1,)   512.00B
Tensor3330                                              (1,)   512.00B
Tensor3331                                              (1,)   512.00B
Tensor3332                                         (111709,)   436.50K
Tensor3333                                         (111709,)   436.50K
Parameter3334                                         (8, 1)   512.00B
Parameter3334.grad                                    (8, 1)     0.00B
Parameter3335                                           (8,)   512.00B
Parameter3335.grad                                      (8,)     0.00B
Tensor3336                                            (8, 1)   512.00B
Parameter3337                                         (8, 8)   512.00B
Parameter3337.grad                                    (8, 8)     0.00B
Parameter3338                                           (8,)   512.00B
Parameter3338.grad                                      (8,)     0.00B
Tensor3339                                            (8, 8)   512.00B
Parameter3340                                         (2, 8)   512.00B
Parameter3340.grad                                    (2, 8)     0.00B
Parameter3341                                           (2,)   512.00B
Parameter3341.grad                                      (2,)     0.00B
Tensor3342                                            (2, 8)   512.00B
Parameter3343                                         (8, 1)   512.00B
Parameter3343.grad                                    (8, 1)     0.00B
Parameter3344                                           (8,)   512.00B
Parameter3344.grad                                      (8,)     0.00B
Tensor3345                                            (8, 1)   512.00B
Parameter3346                                         (8, 8)   512.00B
Parameter3346.grad                                    (8, 8)     0.00B
Parameter3347                                           (8,)   512.00B
Parameter3347.grad                                      (8,)     0.00B
Tensor3348                                            (8, 8)   512.00B
Parameter3349                                         (2, 8)   512.00B
Parameter3349.grad                                    (2, 8)     0.00B
Parameter3350                                           (2,)   512.00B
Parameter3350.grad                                      (2,)     0.00B
Tensor3351                                            (2, 8)   512.00B
Parameter3352                                         (8, 1)   512.00B
Parameter3352.grad                                    (8, 1)     0.00B
Parameter3353                                           (8,)   512.00B
Parameter3353.grad                                      (8,)     0.00B
Tensor3354                                            (8, 1)   512.00B
Parameter3355                                         (8, 8)   512.00B
Parameter3355.grad                                    (8, 8)     0.00B
Parameter3356                                           (8,)   512.00B
Parameter3356.grad                                      (8,)     0.00B
Tensor3357                                            (8, 8)   512.00B
Parameter3358                                         (2, 8)   512.00B
Parameter3358.grad                                    (2, 8)     0.00B
Parameter3359                                           (2,)   512.00B
Parameter3359.grad                                      (2,)     0.00B
Tensor3360                                            (2, 8)   512.00B
Tensor3361                                              (1,)   512.00B
Tensor3362                                              (1,)   512.00B
Tensor3363                                              (1,)   512.00B
Tensor3364                                              (1,)   512.00B
Tensor3365                                              (1,)   512.00B
Parameter3366                                       (11170,)    44.00K
Parameter3367                                (64, 175, 1746)    74.60M
Parameter3368                                 (64, 175, 175)     7.48M
Parameter3369                                        (2234,)     9.00K
Parameter3370                                  (64, 35, 175)     1.50M
Parameter3371                                   (64, 35, 35)   306.50K
Parameter3372                                        (1117,)     4.50K
Parameter3373                                  (16, 70, 140)   612.50K
Parameter3374                                   (16, 70, 70)   306.50K
Parameter3375                                       (256, 1)     1.00K
Parameter3376                                         (256,)     1.00K
Tensor3377                                          (256, 1)     1.00K
Tensor3378                                            (256,)     2.00K
Parameter3379                                    (256, 1117)     1.09M
Parameter3380                                         (256,)     1.00K
Parameter3381                                       (2, 256)     2.00K
Parameter3382                                           (2,)   512.00B
Tensor3383                                          (2, 256)     2.00K
Tensor3384                                              (2,)   512.00B
Parameter3385                                       (256, 1)     1.00K
Parameter3386                                         (256,)     1.00K
Tensor3387                                          (256, 1)     1.00K
Tensor3388                                            (256,)     2.00K
Parameter3389                                    (256, 1117)     1.09M
Parameter3390                                         (256,)     1.00K
Parameter3391                                       (2, 256)     2.00K
Parameter3392                                           (2,)   512.00B
Tensor3393                                          (2, 256)     2.00K
Tensor3394                                              (2,)   512.00B
Parameter3395                                       (256, 1)     1.00K
Parameter3396                                         (256,)     1.00K
Tensor3397                                          (256, 1)     1.00K
Tensor3398                                            (256,)     2.00K
Parameter3399                                    (256, 1117)     1.09M
Parameter3400                                         (256,)     1.00K
Parameter3401                                       (2, 256)     2.00K
Parameter3402                                           (2,)   512.00B
Tensor3403                                          (2, 256)     2.00K
Tensor3404                                              (2,)   512.00B
Parameter3405                                     (256, 256)   256.00K
Parameter3406                                         (256,)     1.00K
Tensor3407                                        (256, 256)   256.00K
Tensor3408                                            (256,)     2.00K
Parameter3409                                     (256, 256)   256.00K
Parameter3410                                         (256,)     1.00K
Tensor3411                                        (256, 256)   256.00K
Tensor3412                                            (256,)     2.00K
Parameter3413                                     (256, 256)   256.00K
Parameter3414                                         (256,)     1.00K
Tensor3415                                        (256, 256)   256.00K
Tensor3416                                            (256,)     2.00K
Parameter3417                                     (256, 256)   256.00K
Parameter3418                                         (256,)     1.00K
Tensor3419                                        (256, 256)   256.00K
Tensor3420                                            (256,)     2.00K
Parameter3421                                     (256, 256)   256.00K
Parameter3422                                         (256,)     1.00K
Tensor3423                                        (256, 256)   256.00K
Tensor3424                                            (256,)     2.00K
Parameter3425                                     (256, 256)   256.00K
Parameter3426                                         (256,)     1.00K
Tensor3427                                        (256, 256)   256.00K
Tensor3428                                            (256,)     2.00K
Tensor3429                                              (1,)   512.00B
Parameter3430                                         (8, 1)   512.00B
Parameter3430.grad                                    (8, 1)     0.00B
Parameter3431                                           (8,)   512.00B
Parameter3431.grad                                      (8,)     0.00B
Parameter3432                                         (8, 8)   512.00B
Parameter3432.grad                                    (8, 8)     0.00B
Parameter3433                                           (8,)   512.00B
Parameter3433.grad                                      (8,)     0.00B
Parameter3434                                         (2, 8)   512.00B
Parameter3434.grad                                    (2, 8)     0.00B
Parameter3435                                           (2,)   512.00B
Parameter3435.grad                                      (2,)     0.00B
Tensor3436                                              (1,)   512.00B
Tensor3437                                              (1,)   512.00B
Tensor3438                                              (1,)   512.00B
Tensor3439                                              (1,)   512.00B
Tensor3440                                              (1,)   512.00B
Tensor3441                                              (1,)   512.00B
Tensor3442                                              (1,)   512.00B
Tensor3443                                              (1,)   512.00B
Tensor3444                                              (1,)   512.00B
Tensor3445                                              (1,)   512.00B
Tensor3446                                              (1,)   512.00B
Tensor3447                                              (1,)   512.00B
Tensor3448                                         (111709,)   436.50K
